trialname,simulation_number,max_simulation_time,outcome,endpoint_x,endpoint_y,bounces,simulation_time
contain_sc1_var_l1_complex_l1,36,60,REDGOAL,295.440913262622,149.28555800227448,2,3.4499999999999957
contain_sc1_var_l1_complex_l1,37,60,REDGOAL,344.9865186052425,142.09657951773457,10,12.850000000000048
contain_sc1_var_l1_complex_l1,38,60,REDGOAL,324.7695353708748,149.00309857282096,14,18.05000000000012
contain_sc1_var_l1_complex_l1,39,60,REDGOAL,295.60737149648577,142.1801572224592,7,9.700000000000003
contain_sc1_var_l1_complex_l1,40,60,REDGOAL,257.3374476359322,144.50019832375648,17,23.000000000000192
contain_sc1_var_l1_complex_l1,41,60,REDGOAL,294.0258690133519,145.27145143681392,2,3.4999999999999956
contain_sc1_var_l1_complex_l1,42,60,REDGOAL,303.2143326573206,141.85584969090894,6,8.399999999999984
contain_sc1_var_l1_complex_l1,43,60,REDGOAL,240.42297749158482,144.3404740013849,15,19.40000000000014
contain_sc1_var_l1_complex_l1,44,60,REDGOAL,356.1956514123709,145.0396312321198,8,10.600000000000016
contain_sc1_var_l1_complex_l1,45,60,REDGOAL,283.2630207234779,146.859952803004,23,30.750000000000302
contain_sc1_var_l1_complex_l1,46,60,REDGOAL,280.95256513363483,148.35053434943922,19,24.600000000000215
contain_sc1_var_l1_complex_l1,47,60,REDGOAL,365.093994234173,140.65230159390944,2,3.2999999999999963
contain_sc1_var_l1_complex_l1,48,60,REDGOAL,329.5713476640793,139.4880288165689,17,18.900000000000134
contain_sc1_var_l1_complex_l1,49,60,REDGOAL,349.9444706363605,147.80178211640916,28,35.8500000000001
contain_sc1_var_l1_complex_l1,50,60,REDGOAL,276.2063722478653,142.74788381585924,14,18.800000000000132
contain_sc1_var_l1_complex_l1,51,60,REDGOAL,267.7910784437847,146.02526164894488,14,18.00000000000012
contain_sc1_var_l1_complex_l1,52,60,REDGOAL,361.08530203634194,141.78557348240628,13,17.550000000000114
contain_sc1_var_l1_complex_l1,53,60,REDGOAL,259.4315659030555,147.39502249855545,23,30.6000000000003
contain_sc1_var_l1_complex_l1,54,60,REDGOAL,250.94855619980143,145.93045668499934,32,43.699999999999655
contain_sc1_var_l1_complex_l1,55,60,REDGOAL,358.4182896264365,135.48135720876206,23,31.90000000000032
contain_sc1_var_l1_complex_l1,56,60,REDGOAL,246.1542365400631,137.3120603164727,13,16.6500000000001
contain_sc1_var_l1_complex_l1,57,60,REDGOAL,348.71794743196375,148.91490034242807,2,3.2999999999999963
contain_sc1_var_l1_complex_l1,58,60,REDGOAL,291.70439864488253,143.32257077247357,10,12.900000000000048
contain_sc1_var_l1_complex_l1,59,60,REDGOAL,271.4491283506693,144.3764980869213,2,3.599999999999995
contain_sc1_var_l1_complex_l1,60,60,REDGOAL,260.1462239959452,143.74004238912661,14,17.700000000000117
contain_sc1_var_l1_complex_l1,61,60,REDGOAL,354.20264120377533,141.81325971791742,6,8.649999999999988
contain_sc1_var_l1_complex_l1,62,60,REDGOAL,264.5064904937785,140.64745179983703,7,8.84999999999999
contain_sc1_var_l1_complex_l1,63,60,REDGOAL,298.80519564603816,149.19431463181346,14,16.150000000000095
contain_sc1_var_l1_complex_l1,64,60,REDGOAL,241.82772583275772,145.8859634602037,3,4.749999999999991
contain_sc1_var_l1_complex_l1,65,60,REDGOAL,236.89760411528215,137.29346493570142,24,26.650000000000244
contain_sc1_var_l1_complex_l1,66,60,REDGOAL,244.67824425468694,143.39765529935028,2,3.649999999999995
contain_sc1_var_l1_complex_l1,67,60,TIMEUP,507.1905188815243,358.1117029396312,36,60.049999999998725
contain_sc1_var_l1_complex_l1,68,60,REDGOAL,326.6876976083146,144.06591056917986,27,38.44999999999995
contain_sc1_var_l1_complex_l1,69,60,REDGOAL,264.1132199634195,145.2901999662825,2,3.649999999999995
contain_sc1_var_l1_complex_l1,70,60,REDGOAL,336.84887282889645,147.57642699133916,30,41.99999999999975
contain_sc1_var_l1_complex_l1,71,60,REDGOAL,314.9617272727016,144.1291399800268,15,18.800000000000132
contain_sc1_var_l1_complex_l1,72,60,REDGOAL,331.27283528391894,149.0886453517889,7,10.500000000000014
contain_sc1_var_l1_complex_l1,73,60,REDGOAL,244.3652575475038,142.73655027701076,11,14.250000000000068
contain_sc1_var_l1_complex_l1,74,60,REDGOAL,326.42678515692756,147.0781999764275,6,8.999999999999993
contain_sc1_var_l1_complex_l1,75,60,REDGOAL,329.1541989392673,149.67887042940876,7,10.15000000000001
contain_sc1_var_l1_complex_l1,76,60,REDGOAL,249.65432168039632,143.7609405757276,19,24.850000000000218
