trialname,outcome,endpoint_x,endpoint_y,bounces,tsims
contain_sc1_var_l3_complex_l3,REDGOAL,241.01441013455397,88.34340607368223,5,5.999999999999987
contain_sc1_var_l3_complex_l3,REDGOAL,296.7414641815227,62.3775030784557,6,4.249999999999993
contain_sc1_var_l3_complex_l3,REDGOAL,324.76439767372955,67.8473622158547,3,3.899999999999994
contain_sc1_var_l3_complex_l3,REDGOAL,306.6530487499685,148.78801687514044,2,1.7000000000000008
contain_sc1_var_l3_complex_l3,TIMEUP,97.62582275650368,273.16264768753257,10,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,294.7690306304481,149.16023506974744,4,3.599999999999995
contain_sc1_var_l3_complex_l3,REDGOAL,236.58423633812268,81.49669796940111,5,3.649999999999995
contain_sc1_var_l3_complex_l3,REDGOAL,294.59146284756565,144.02136500933693,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,TIMEUP,368.86994986337186,388.3865297392036,10,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,232.3504674958487,138.4368352245012,6,3.5499999999999954
contain_sc1_var_l3_complex_l3,REDGOAL,231.15791085185396,96.54311583851651,5,3.599999999999995
contain_sc1_var_l3_complex_l3,REDGOAL,368.8314904822773,111.2349331505563,12,7.649999999999981
contain_sc1_var_l3_complex_l3,REDGOAL,319.90658073087343,61.854420603762776,7,5.09999999999999
contain_sc1_var_l3_complex_l3,REDGOAL,365.2433646848331,127.2828566833478,6,4.799999999999991
contain_sc1_var_l3_complex_l3,REDGOAL,263.5922584408818,144.38918292197016,9,7.99999999999998
contain_sc1_var_l3_complex_l3,REDGOAL,369.6024216387882,82.41930642560982,7,5.04999999999999
contain_sc1_var_l3_complex_l3,REDGOAL,268.2861541478511,143.5573947769484,1,1.4000000000000006
contain_sc1_var_l3_complex_l3,REDGOAL,236.8574724084176,134.71156064603085,3,2.6499999999999986
contain_sc1_var_l3_complex_l3,REDGOAL,288.68755190006584,63.63459353121631,4,3.5499999999999954
contain_sc1_var_l3_complex_l3,GREENGOAL,148.90996156987796,31.062007926336285,1,1.800000000000001
contain_sc1_var_l3_complex_l3,REDGOAL,322.6959919169846,145.5393199822514,3,2.9999999999999973
contain_sc1_var_l3_complex_l3,GREENGOAL,89.06526349155054,68.69018525076416,4,3.399999999999996
contain_sc1_var_l3_complex_l3,GREENGOAL,97.3050451125611,79.306396142613,2,1.800000000000001
contain_sc1_var_l3_complex_l3,REDGOAL,292.68051752305786,146.27299976391228,5,3.7499999999999947
contain_sc1_var_l3_complex_l3,REDGOAL,240.67720587441457,143.48370476121391,3,2.849999999999998
contain_sc1_var_l3_complex_l3,TIMEUP,457.41255238049547,391.0206055185952,11,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,234.08960898717928,95.30961702387063,3,2.9999999999999973
contain_sc1_var_l3_complex_l3,TIMEUP,469.82885017492686,433.112034657027,10,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,303.3777385268699,148.11627285042542,12,9.199999999999996
contain_sc1_var_l3_complex_l3,REDGOAL,242.6707086600514,139.06592063421107,3,2.849999999999998
contain_sc1_var_l3_complex_l3,REDGOAL,361.5164763578897,144.7896220472946,11,7.299999999999982
contain_sc1_var_l3_complex_l3,REDGOAL,248.39834053129945,141.4874186900612,3,2.8999999999999977
contain_sc1_var_l3_complex_l3,REDGOAL,359.003518932112,143.0239463408147,8,8.79999999999999
contain_sc1_var_l3_complex_l3,REDGOAL,280.84783561856,146.12333998841945,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,REDGOAL,360.4631378487148,98.8865220553049,2,3.4499999999999957
contain_sc1_var_l3_complex_l3,REDGOAL,363.3847034474072,92.94468348189146,2,3.4499999999999957
contain_sc1_var_l3_complex_l3,GREENGOAL,116.03298083270178,74.77530082034936,4,3.1999999999999966
contain_sc1_var_l3_complex_l3,REDGOAL,294.3403414308715,149.54540879669952,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,REDGOAL,343.2956633931553,147.0852749266793,2,2.5999999999999988
contain_sc1_var_l3_complex_l3,REDGOAL,240.3637745968416,138.957820278172,5,3.699999999999995
contain_sc1_var_l3_complex_l3,REDGOAL,366.2140859670031,100.79848023293498,2,3.349999999999996
contain_sc1_var_l3_complex_l3,REDGOAL,313.2127511757314,69.25870545664858,8,5.09999999999999
contain_sc1_var_l3_complex_l3,REDGOAL,270.86293910888776,65.56663585957409,3,2.4499999999999993
contain_sc1_var_l3_complex_l3,REDGOAL,329.85288205346984,142.32429408991177,3,3.049999999999997
contain_sc1_var_l3_complex_l3,REDGOAL,271.0879873128693,66.71333000700363,5,4.899999999999991
contain_sc1_var_l3_complex_l3,REDGOAL,230.73783478688668,123.01448941574404,3,2.849999999999998
contain_sc1_var_l3_complex_l3,REDGOAL,251.68824109911355,141.99123351000773,3,2.849999999999998
contain_sc1_var_l3_complex_l3,REDGOAL,263.43329494761053,146.41260433942816,5,5.949999999999987
contain_sc1_var_l3_complex_l3,REDGOAL,323.72178725094625,144.16559724199624,2,2.6499999999999986
contain_sc1_var_l3_complex_l3,GREENGOAL,60.379596349507786,74.51232397005091,8,8.04999999999998
contain_sc1_var_l3_complex_l3,TIMEUP,552.9985769258536,81.82870011265723,8,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,261.0866122934819,61.36137481818811,7,4.849999999999991
contain_sc1_var_l3_complex_l3,REDGOAL,256.65861095611837,139.5401745331463,3,2.8999999999999977
contain_sc1_var_l3_complex_l3,GREENGOAL,92.07549694725023,68.69948975969142,7,7.4499999999999815
contain_sc1_var_l3_complex_l3,GREENGOAL,103.14424278869384,77.72564536566587,7,7.049999999999983
contain_sc1_var_l3_complex_l3,GREENGOAL,140.7388917180105,66.2299149478956,4,3.2999999999999963
contain_sc1_var_l3_complex_l3,REDGOAL,252.15725712874362,62.61449532112951,4,3.4999999999999956
contain_sc1_var_l3_complex_l3,REDGOAL,305.53988287644313,142.2257726526318,1,1.3500000000000005
contain_sc1_var_l3_complex_l3,TIMEUP,74.7928933718859,459.70002112526015,12,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,327.367196895371,142.4967486949058,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,REDGOAL,289.25985166295607,139.53462230371662,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,GREENGOAL,55.70423790381874,69.85897236794338,5,5.699999999999988
contain_sc1_var_l3_complex_l3,REDGOAL,304.7408642580943,144.92530008517247,3,2.9499999999999975
contain_sc1_var_l3_complex_l3,GREENGOAL,129.05149455756697,79.58102503626753,8,8.14999999999998
contain_sc1_var_l3_complex_l3,TIMEUP,263.3267741662377,41.71747918502405,10,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,236.35845854616403,88.16749824789449,3,3.049999999999997
contain_sc1_var_l3_complex_l3,REDGOAL,309.1537471326264,147.63705404664185,7,6.299999999999986
contain_sc1_var_l3_complex_l3,TIMEUP,299.2372167849849,211.7053267501189,10,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,242.5005669630576,146.6365761263587,6,5.299999999999989
contain_sc1_var_l3_complex_l3,REDGOAL,236.67841747385864,68.43891569872102,8,9.800000000000004
contain_sc1_var_l3_complex_l3,REDGOAL,366.74293243309734,85.55520682611026,7,8.399999999999984
contain_sc1_var_l3_complex_l3,TIMEUP,255.72241985975668,431.8578234798128,11,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,235.96097947169318,140.38742404485546,9,8.299999999999983
contain_sc1_var_l3_complex_l3,TIMEUP,286.3595249155326,410.5784009173998,11,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,344.84622991622206,148.5259016190202,3,2.5999999999999988
contain_sc1_var_l3_complex_l3,GREENGOAL,76.0864568134685,77.50425031518921,4,3.349999999999996
contain_sc1_var_l3_complex_l3,GREENGOAL,102.02250270886194,78.86952569628657,9,8.999999999999993
contain_sc1_var_l3_complex_l3,GREENGOAL,93.09354758159513,72.59171618066011,1,1.7500000000000009
contain_sc1_var_l3_complex_l3,TIMEUP,221.80501496431458,443.8061966390558,9,10.000000000000007
contain_sc1_var_l3_complex_l3,REDGOAL,292.17630806589113,140.57880181157148,1,1.4000000000000006
contain_sc1_var_l3_complex_l3,TIMEUP,129.54691175589124,504.26132898171306,12,10.000000000000007
contain_sc1_var_l3_complex_l3,GREENGOAL,140.68171056177275,69.75064510935219,7,8.79999999999999
contain_sc1_var_l3_complex_l3,GREENGOAL,42.43584512363992,73.72692054959003,6,3.999999999999994
contain_sc1_var_l3_complex_l3,REDGOAL,244.18385090158486,148.690981949911,4,4.399999999999992
contain_sc1_var_l3_complex_l3,REDGOAL,232.05998871241985,132.23522206072215,3,2.8999999999999977
contain_sc1_var_l3_complex_l3,REDGOAL,369.70771522013007,112.46012942557824,5,3.899999999999994
contain_sc1_var_l3_complex_l3,REDGOAL,367.7468151594804,77.03891520379862,13,8.549999999999986
contain_sc1_var_l3_complex_l3,REDGOAL,236.77368857821347,76.9179664338125,5,3.599999999999995
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,140.70128866285836,319.33090880944206,3,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,132.10466804942405,367.8175442941004,3,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,79.3662918106969,468.46360665335004,3,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,97.15879762571703,368.06300661793125,2,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,142.6925547338846,236.36688008914703,3,3.149999999999997
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,207.53876425064897,353.2786214538023,9,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,71.04500339741165,365.28787523225964,5,5.949999999999987
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,64.61263712696042,273.7322842375932,9,8.14999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,60.932808125233684,245.17988318345363,11,7.349999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,61.17292069883465,333.2204643841074,10,9.249999999999996
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,72.3810521868539,359.25857844215625,8,7.399999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.1038237536138,234.55510720213152,3,3.149999999999997
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,69.79499815229651,551.8055635325985,1,1.900000000000001
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,78.87934147957638,364.71289474601883,4,3.5499999999999954
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,305.99998674772746,93.12833689930835,9,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,148.15291836675513,244.132937766145,5,5.09999999999999
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,75.07928544648263,507.854995481342,2,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,73.08236858238158,464.95047129984715,2,1.900000000000001
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,73.97557141096334,472.7737211945796,2,1.950000000000001
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,143.53853633594883,351.5452891420767,3,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,70.05452455850725,504.8465642965259,8,7.7499999999999805
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,76.23541336910932,561.9642325687403,2,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.2018221334109,295.18685988426734,2,2.1500000000000004
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,142.34887496007354,340.20170880289896,3,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.18389903959053,268.81798193250955,9,8.899999999999991
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,61.44001204241256,272.2513096217042,6,6.5999999999999845
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,92.75931618632319,364.8981062545149,7,4.799999999999991
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,139.86435169674198,318.3531264953129,4,5.14999999999999
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,111.2988571594363,233.1500471876344,7,6.399999999999985
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,72.79151817884271,507.9033556382915,1,1.6500000000000008
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,67.54736162916379,364.36042578258525,4,3.4499999999999957
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,68.43589768064281,299.2041749146246,6,4.249999999999993
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,68.15735163789134,481.1395048210376,1,1.7000000000000008
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,62.98812377792342,452.01232374321,1,1.7500000000000009
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,306.3359946897489,224.9310673334309,7,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,143.75585769092964,271.0349506520044,3,3.099999999999997
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.76671312568436,293.9644297313878,3,3.049999999999997
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,70.80438057376244,538.8206579901082,5,5.549999999999988
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.131926334128,336.62830223366757,1,1.3500000000000005
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,70.88908660596083,344.31301460426926,5,3.649999999999995
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,510.4665411000609,202.06067017336636,10,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.1336175182353,275.7961054538226,3,3.049999999999997
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,69.96824858371933,516.9385581531499,1,1.7500000000000009
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,69.07811334892061,272.2068496443446,7,6.0499999999999865
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,148.46678017552918,260.49948964071694,3,2.4499999999999993
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,68.55614874609638,475.9079997937225,2,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,63.79733186191737,332.62899744326296,4,3.4999999999999956
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,106.90586718761348,368.57458890673274,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,117.13670646286994,360.52115461504167,5,4.99999999999999
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,139.01172792007003,344.1837108565786,3,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,65.64806920442656,320.8055885472801,4,3.4499999999999957
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,76.31606086165311,481.6480353039026,2,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,67.52164409713832,350.1532360018394,4,3.399999999999996
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,146.75380451064845,271.3843661176921,5,6.149999999999986
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,78.81973749658839,502.3760464516312,4,5.1999999999999895
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,72.93549829731931,571.8521459491582,3,2.9999999999999973
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,65.42750718049251,298.58687433793887,4,3.5499999999999954
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,88.98999638754661,367.32435419938196,4,3.149999999999997
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,140.30182123717503,249.54754995860142,1,1.5000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,99.9485206397257,231.98346743307437,8,6.349999999999985
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,148.8413342694555,272.4460386808811,8,5.799999999999987
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,142.90312525903198,293.06777638847024,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.06730055244935,271.1612265445251,8,6.799999999999984
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.984621772128,271.4094978303284,3,3.099999999999997
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,79.30130889366576,360.1466842645001,3,4.499999999999992
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,74.11381417968533,455.8366201661104,3,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,67.9064067092148,523.9889540323738,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,65.61068722627388,287.64863884670046,3,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.29847252056626,355.1945656292435,3,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,81.15740507231662,362.0550864862505,7,8.249999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.45747990585426,333.79669174258197,6,6.749999999999984
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,148.12192243033826,328.34405282438206,6,6.399999999999985
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.7661376435424,267.8566068625586,10,9.199999999999996
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,183.86181469698727,456.1378855207361,11,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,74.32089992479392,525.9771146040251,3,2.849999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,132.1597185192853,234.43520645637076,7,4.6499999999999915
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,66.56277794403539,361.63273403397756,2,2.25
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,75.64703052454627,503.8089950638142,4,5.249999999999989
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,297.111853569477,256.9260478438779,8,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,49.95810197378323,450.8283814591774,3,3.099999999999997
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,35.73705132668738,455.7967174586285,6,4.749999999999991
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,69.91635594311795,556.2163161266859,1,1.7500000000000009
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.45801642617099,340.90944826299483,1,1.3000000000000005
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,348.02686582587125,78.73491634149224,13,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,75.68513834473137,368.23861231708065,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.7156432448111,240.1146146529576,6,5.399999999999989
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,449.3206766052849,106.54173059787117,11,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,84.51321742482723,360.10146654808153,7,7.89999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,65.2749316451263,256.47065068606275,9,5.849999999999987
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,112.53125694531616,109.45842621456075,11,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,103.61571745865218,230.29803214362508,5,5.1999999999999895
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,117.62499601514757,238.50581332829384,3,2.6499999999999986
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.18369984418732,305.28602459455897,9,8.299999999999983
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,95.81120578438154,368.15599640406225,5,5.899999999999987
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,72.96549941802687,506.0454100301707,3,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,71.25732632266032,512.1844071165056,5,3.999999999999994
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,72.79029357594244,368.26569176345765,4,3.5499999999999954
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.0793734250985,315.7768009385226,3,2.799999999999998
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,403.5384670683375,266.6062067506855,8,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,271.29902455284787,159.36146720472905,8,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,257.12838427226075,183.44419492831713,11,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,139.41376456652335,360.25832887536956,7,6.0499999999999865
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,73.8669359017494,205.52189532420417,13,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.65242035494072,348.5749025755552,11,6.799999999999984
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,174.39408812911964,70.1395385140538,10,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,145.28253082274358,283.500307759838,6,7.249999999999982
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,147.0633782925218,260.97309472430635,9,9.399999999999999
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,22.2890252763097,460.48351239632836,4,5.1999999999999895
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,135.9330709632691,356.9173521361809,3,2.9999999999999973
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,145.441917601182,273.32910169084784,1,2.549999999999999
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,70.73546279776804,545.6179677212652,6,6.949999999999983
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,147.85968956937805,337.2168247389537,8,6.499999999999985
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,20.731549381435777,229.34011869716463,15,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,63.53036098170199,270.2067571517769,5,3.949999999999994
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,145.42162458589138,356.77158616349243,5,3.649999999999995
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,76.1664824436276,475.26105910782513,3,2.9999999999999973
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,61.55274333152935,305.3591250767429,5,3.7999999999999945
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,71.66854710638489,548.1605008699966,5,5.549999999999988
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,130.49812416279235,367.52340949386314,6,5.599999999999988
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,64.44779296334244,341.1253765769753,4,3.4499999999999957
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,77.67333576933659,492.4301978813482,3,2.799999999999998
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,508.115589353687,249.76082045495886,14,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,430.84953099684935,95.00495731689509,9,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,110.48111890137048,363.8208788596585,3,4.94999999999999
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,140.75968462991756,255.9040923645138,3,3.099999999999997
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,99.91778135364686,369.846156738175,1,1.5000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,67.64658886645131,248.9319566462198,5,4.249999999999993
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,118.00047103334315,363.2020114403881,5,3.649999999999995
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,138.30037959345893,366.9063296706604,3,2.799999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,136.5720206571715,366.4102115375421,3,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,138.11449783934157,232.69753371882584,5,5.14999999999999
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,79.11168398834708,526.5411947369051,6,5.399999999999989
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.5055229353649,299.7871076910593,5,4.99999999999999
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,72.08319769943716,521.4257386943431,3,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.94023832602406,251.02415741486706,9,8.599999999999987
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,146.9367750819315,311.8192468222262,2,2.1500000000000004
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,94.20471576254545,363.0165036579946,5,6.0499999999999865
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,148.93116722051434,341.59291556884904,2,1.900000000000001
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,69.68517239356092,460.96520172329434,10,7.79999999999998
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,92.80134556108527,365.79083711251536,2,2.0500000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,147.00436407519086,302.9027872379113,2,2.25
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,98.43845132277829,233.95821308154967,10,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,60.53720313001146,269.5155252449413,3,2.7499999999999982
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,288.7146866802856,69.51967558609468,9,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,61.90950861313645,349.8245160076063,4,3.349999999999996
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.54598185806677,350.729092926817,11,9.700000000000003
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,125.65307962520139,231.24317895403266,6,5.249999999999989
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.63592313832527,271.2212879377248,5,3.899999999999994
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,70.27038594210505,311.75996513399116,4,3.5499999999999954
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,74.65277637791698,513.099015903335,2,2.6999999999999984
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,76.23334653005553,486.4628718883609,5,6.199999999999986
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,149.96057717411247,304.560174888302,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,144.8266342087717,241.4308985587748,1,1.5500000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,141.8609729344392,349.9250918238718,3,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,76.96034270320543,515.4981071574227,4,5.14999999999999
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,70.10366571231776,246.40238062596947,9,6.649999999999984
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,65.6519877950628,274.07175056702283,5,3.8499999999999943
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,145.35022078897003,253.07209707150878,9,8.449999999999985
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,79.30656480603456,506.08487857905186,2,2.8999999999999977
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,132.13211017438127,364.3448508691321,10,8.349999999999984
contain_sc1_var_l3_complex_l3_LEFT,TIMEUP,166.2488761049178,420.18302225888095,11,10.000000000000007
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,69.53260573342078,346.5368568937341,4,3.649999999999995
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,84.26277061771708,363.2019187215945,9,9.850000000000005
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,147.24967149652662,337.94105745379926,3,2.9499999999999975
contain_sc1_var_l3_complex_l3_LEFT,REDGOAL,110.94892355907473,235.8642901887739,4,3.2499999999999964
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,77.97002346804437,499.01931482863415,7,5.599999999999988
contain_sc1_var_l3_complex_l3_LEFT,GREENGOAL,75.9379204452985,503.7101286172787,4,6.649999999999984
